"approp_rt","approp_acc","approp_resp","approp_cresp","sentence_id","condition","sentence","id","type","subject","appropriateness","approp_rating"
504,1,1,1,"222","LUHA_non-engineering","The foliage dropped from the trees.",110,"literal",1,"high",1
443,0,5,1,"176","HUHA_non-engineering","The snow devoured the ground.",110,"metaphorical",1,"high",0
243,1,1,1,"203","LUHA_engineering","The snow was thawed by the heat of the sunlight.",110,"literal",2,"high",1
263,0,1,5,"178","HULA_engineering","The paper clip referred to the magnet.",110,"anomalous",2,"low",1
752,1,5,5,"189","HULA_engineering","The soil was haunted by the roller.",110,"anomalous",2,"low",0
1418,0,5,1,"169","HUHA_non-engineering","The melody fluttered through the air.",110,"metaphorical",1,"high",0
376,1,1,1,"220","LUHA_non-engineering","The surfer swam with the waves.",110,"literal",1,"high",1
1183,1,1,1,"205","LUHA_engineering","The shadows were engulfed by light.",110,"literal",2,"high",1
407,1,1,1,"217","LUHA_non-engineering","The woman whispered words into his ear.",110,"literal",1,"high",1
765,0,1,5,"187","HULA_engineering","The intense heat threaded the plastic.",110,"anomalous",2,"low",1
924,0,5,1,"172","HUHA_non-engineering","The ivy stifled the tree.",110,"metaphorical",1,"high",0
155,1,1,1,"210","LUHA_engineering","The trains advanced with great velocity.",110,"literal",2,"high",1
11,1,5,5,"188","HULA_engineering","The machine adds pressure and heat to plug the rubber.",110,"anomalous",2,"low",0
358,0,1,5,"195","HULA_non-engineering","The heat swept the ground.",110,"anomalous",1,"low",1
227,1,1,1,"227","LUHA_non-engineering","The musician tuned the violin.",110,"literal",1,"high",1
2040,0,5,1,"165","HUHA_engineering","The computers are chattering through a network.",110,"metaphorical",2,"high",0
214,1,1,1,"214","LUHA_engineering","The workers helped to build the structure.",110,"literal",2,"high",1
1028,0,5,1,"215","LUHA_engineering","The repairman loosened the stuck hinge with grease.",110,"literal",2,"high",0
697,1,1,1,"218","LUHA_non-engineering","The rain wetted her lips.",110,"literal",1,"high",1
2971,0,5,1,"160","HUHA_engineering","The dough waltzed around in the mixer.",110,"metaphorical",2,"high",0
2428,0,5,1,"156","HUHA_engineering","The dam suffocated the water.",110,"metaphorical",2,"high",0
243,0,1,5,"202","HULA_non-engineering","The sun crocheted behind the clouds.",110,"anomalous",1,"low",1
790,1,5,5,"193","HULA_non-engineering","The cloud cover roasted the country.",110,"anomalous",1,"low",0
216,1,1,1,"209","LUHA_engineering","The weather impacted available transportation.",110,"literal",2,"high",1
259,1,1,1,"175","HUHA_non-engineering","The waves drowned the beach.",110,"metaphorical",1,"high",1
335,0,5,1,"154","HUHA_engineering","The metal was healed by the brush.",110,"metaphorical",2,"high",0
593,1,5,5,"184","HULA_engineering","The plants are rejected by temperature.",110,"anomalous",2,"low",0
371,1,1,1,"223","LUHA_non-engineering","The gravity influenced the moon.",110,"literal",1,"high",1
708,1,1,1,"158","HUHA_engineering","The electricity was strangled by the resistor.",110,"metaphorical",2,"high",1
1953,1,1,1,"167","HUHA_non-engineering","The shooting stars pierced the sky.",110,"metaphorical",1,"high",1
455,0,5,1,"177","HUHA_non-engineering","The laughter spilled through the windows.",110,"metaphorical",1,"high",0
412,1,1,1,"216","LUHA_non-engineering","The researcher developed a theory.",110,"literal",1,"high",1
383,0,5,1,"153","HUHA_engineering","The wind has tickled the turbine.",110,"metaphorical",2,"high",0
1140,1,5,5,"194","HULA_non-engineering","The storm ridiculed the dune.",110,"anomalous",1,"low",0
632,0,1,5,"196","HULA_non-engineering","The earthquake defrosted the city.",110,"anomalous",1,"low",1
319,0,1,5,"198","HULA_non-engineering","The dream shaved the direction.",110,"anomalous",1,"low",1
791,0,5,1,"174","HUHA_non-engineering","The stars lurked over the desert",110,"metaphorical",1,"high",0
92,1,5,5,"179","HULA_engineering","The mechanic stepped the efficiency of the motor.",110,"anomalous",2,"low",0
1003,0,1,5,"180","HULA_engineering","The wind measured the wheel.",110,"anomalous",2,"low",1
576,1,1,1,"212","LUHA_engineering","The nails were struck by the hammer.",110,"literal",2,"high",1
549,0,5,1,"228","LUHA_non-engineering","The feeling faded over time.",110,"literal",1,"high",0
481,1,1,1,"213","LUHA_engineering","The saddle has a perforated shell covered by soft foam.",110,"literal",2,"high",1
3156,1,5,5,"199","HULA_non-engineering","The siren ironed over the city.",110,"anomalous",1,"low",0
454,1,1,1,"225","LUHA_non-engineering","The echo resounded through the cave.",110,"literal",1,"high",1
661,1,1,1,"171","HUHA_non-engineering","The flag stretched in the wind.",110,"metaphorical",1,"high",1
278,1,1,1,"166","HUHA_non-engineering","The clouds wandered over the city.",110,"metaphorical",1,"high",1
189,1,1,1,"206","LUHA_engineering","The rocks fell into the hole.",110,"literal",2,"high",1
209,1,1,1,"168","HUHA_non-engineering","The bee bewitched the flower.",110,"metaphorical",1,"high",1
276,0,1,5,"183","HULA_engineering","The ice perfected the river's flow.",110,"anomalous",2,"low",1
2065,0,5,1,"162","HUHA_engineering","The rust infected the metal.",110,"metaphorical",2,"high",0
493,0,5,1,"226","LUHA_non-engineering","The morning dew laid on the meadow.",110,"literal",1,"high",0
321,0,1,5,"186","HULA_engineering","The light satisfied the stone to change color.",110,"anomalous",2,"low",1
521,0,1,5,"197","HULA_non-engineering","The sun pasted the dew.",110,"anomalous",1,"low",1
233,1,1,1,"211","LUHA_engineering","The fabric was bonded by glue.",110,"literal",2,"high",1
429,1,1,1,"221","LUHA_non-engineering","The sun beamed on the earth.",110,"literal",1,"high",1
247,0,1,5,"181","HULA_engineering","The speakers fooled sound.",110,"anomalous",2,"low",1
473,1,1,1,"163","HUHA_engineering","The screw raced toward the spring.",110,"metaphorical",2,"high",1
211,0,1,5,"182","HULA_engineering","The air system threatened the house with good ventilation.",110,"anomalous",2,"low",1
110,1,1,1,"207","LUHA_engineering","The bus was powered by electricity.",110,"literal",2,"high",1
91,1,1,1,"170","HUHA_non-engineering","The worm screwed through the apple.",110,"metaphorical",1,"high",1
1181,1,5,5,"185","HULA_engineering","The metals were scared into a weld.",110,"anomalous",2,"low",0
816,0,5,1,"159","HUHA_engineering","The pipe was arrested with a seal.",110,"metaphorical",2,"high",0
4407,0,5,1,"173","HUHA_non-engineering","The volcano vomited the lava.",110,"metaphorical",1,"high",0
165,0,1,5,"200","HULA_non-engineering","The song rowed in her ear.",110,"anomalous",1,"low",1
278,1,1,1,"161","HUHA_engineering","The knives lounged in their holder.",110,"metaphorical",2,"high",1
397,1,1,1,"67","LUHA_non-engineering","The cloud cover darkened the country.",110,"literal",1,"high",1
212,0,5,1,"14","HUHA_non-engineering","The researcher born a theory.",110,"metaphorical",1,"high",0
1448,0,5,1,"23","HUHA_non-engineering","The echo trembled through the cave.",110,"metaphorical",1,"high",0
156,0,1,5,"38","HULA_engineering","The car gutted all of the gas.",110,"anomalous",2,"low",1
19,0,5,1,"54","LUHA_engineering","The wind pushed the wheel.",110,"literal",2,"high",0
463,0,5,1,"1","HUHA_engineering","The snow was reformed by the heat of the sunlight.",110,"metaphorical",2,"high",0
134,1,1,1,"74","LUHA_non-engineering","The song echoed in her ear.",110,"literal",1,"high",1
82,1,1,1,"70","LUHA_non-engineering","The earthquake devastated the city.",110,"literal",1,"high",1
1106,1,1,1,"60","LUHA_engineering","The light caused the stone to change color.",110,"literal",2,"high",1
937,1,5,5,"45","HULA_non-engineering","The flag showered in the wind.",110,"anomalous",1,"low",0
362,1,5,5,"30","HULA_engineering","The dam spooked the water.",110,"anomalous",2,"low",0
2476,1,1,1,"73","LUHA_non-engineering","The siren howled over the city.",110,"literal",1,"high",1
5,0,5,1,"22","HUHA_non-engineering","The brook scurried through the forest.",110,"metaphorical",1,"high",0
393,0,1,5,"49","HULA_non-engineering","The waves excused the beach.",110,"anomalous",1,"low",1
322,0,5,1,"71","LUHA_non-engineering","The sun evaporated the dew.",110,"literal",1,"high",0
168,0,5,1,"26","HUHA_non-engineering","The feeling sank over time.",110,"metaphorical",1,"high",0
352,1,1,1,"62","LUHA_engineering","The machine adds pressure and heat to vulcanize the rubber.",110,"literal",2,"high",1
902,1,5,5,"35","HULA_engineering","The knives exhaled in their holder.",110,"anomalous",2,"low",0
1854,1,1,1,"25","HUHA_non-engineering","The musician teased the violin.",110,"metaphorical",1,"high",1
3,1,5,5,"36","HULA_engineering","The rust gardened the metal.",110,"anomalous",2,"low",0
237,1,1,1,"57","LUHA_engineering","The ice slowed the river's flow.",110,"literal",2,"high",1
3572,0,1,5,"28","HULA_engineering","The metal was parented by the brush.",110,"anomalous",2,"low",1
1419,1,1,1,"4","HUHA_engineering","The rocks hopped into the hole.",110,"metaphorical",2,"high",1
405,0,5,1,"69","LUHA_non-engineering","The heat dried the ground.",110,"literal",1,"high",0
192,0,5,1,"5","HUHA_engineering","The bus was stimulated by electricity.",110,"metaphorical",2,"high",0
255,0,1,5,"44","HULA_non-engineering","The worm snored through the apple.",110,"anomalous",1,"low",1
104,0,1,5,"31","HULA_engineering","The technician folded the plane's wing.",110,"anomalous",2,"low",1
163,1,1,1,"66","LUHA_non-engineering","The garden froze in the winter.",110,"literal",1,"high",1
389,1,1,1,"18","HUHA_non-engineering","The surfer quarreled with the waves.",110,"metaphorical",1,"high",1
163,0,1,5,"46","HULA_non-engineering","The ivy glazed the tree.",110,"anomalous",1,"low",1
866,0,5,1,"24","HUHA_non-engineering","The morning dew slept on the meadow.",110,"metaphorical",1,"high",0
1394,1,5,5,"48","HULA_non-engineering","The stars served over the desert.",110,"anomalous",1,"low",0
804,0,5,1,"3","HUHA_engineering","The shadows were slayed by light.",110,"metaphorical",2,"high",0
223,1,1,1,"68","LUHA_non-engineering","The storm blew away the dune.",110,"literal",1,"high",1
243,1,1,1,"13","HUHA_engineering","The repairman freed the stuck hinge with grease.",110,"metaphorical",2,"high",1
161,1,1,1,"58","LUHA_engineering","The plants are affected by temperature.",110,"literal",2,"high",1
173,1,1,1,"6","HUHA_engineering","The oil ferried from the pump.",110,"metaphorical",2,"high",1
189,0,1,5,"41","HULA_non-engineering","The shooting stars returned the sky.",110,"anomalous",1,"low",1
236,0,5,1,"15","HUHA_non-engineering","The woman dripped words into his ear.",110,"metaphorical",1,"high",0
1035,1,1,1,"53","LUHA_engineering","The mechanic decreased the efficiency of the motor.",110,"literal",2,"high",1
196,0,5,1,"64","LUHA_non-engineering","The water soaked the swimmer.",110,"literal",1,"high",0
395,0,5,1,"19","HUHA_non-engineering","The sun hammered on the earth.",110,"metaphorical",1,"high",0
231,1,1,1,"72","LUHA_non-engineering","The dream pointed the direction.",110,"literal",1,"high",1
169,1,1,1,"9","HUHA_engineering","The fabric was zipped by glue.",110,"metaphorical",2,"high",1
349,1,1,1,"20","HUHA_non-engineering","The foilage staggered from the trees",110,"metaphorical",1,"high",1
179,1,1,1,"55","LUHA_engineering","The speakers produced sound.",110,"literal",2,"high",1
440,0,1,5,"50","HULA_non-engineering","The snow rubbed the ground.",110,"anomalous",1,"low",1
584,1,1,1,"7","HUHA_engineering","The weather handicapped available transportation.",110,"metaphorical",2,"high",1
252,0,5,1,"8","HUHA_engineering","The trains charged with great velocity.",110,"metaphorical",2,"high",0
298,0,5,1,"21","HUHA_non-engineering","The gravity pressured the moon.",110,"metaphorical",1,"high",0
284,1,1,1,"12","HUHA_engineering","The workers helped to awake the structure.",110,"metaphorical",2,"high",1
205,1,1,1,"52","LUHA_engineering","The paper clip stuck to the magnet.",110,"literal",2,"high",1
136,0,1,5,"33","HULA_engineering","The pipe was inquired with a seal.",110,"anomalous",2,"low",1
147,1,1,1,"16","HUHA_non-engineering","The rain kissed her lips.",110,"metaphorical",1,"high",1
183,1,1,1,"65","LUHA_non-engineering","The moon brightened the world.",110,"literal",1,"high",1
135,0,5,1,"2","HUHA_engineering","The car was interrupted by the brakes' force.",110,"metaphorical",2,"high",0
126,1,5,5,"27","HULA_engineering","The wind has eaten the turbine.",110,"anomalous",2,"low",0
130,1,1,1,"17","HUHA_non-engineering","The fruits crowned the cake.",110,"metaphorical",1,"high",1
164,1,1,1,"76","LUHA_non-engineering","The sun shone behind the clouds.",110,"literal",1,"high",1
99,0,1,5,"39","HULA_engineering","The computers are lifted through a network.",110,"anomalous",2,"low",1
290,0,1,5,"37","HULA_engineering","The screw flapped toward the spring.",110,"anomalous",2,"low",1
1263,0,5,1,"56","LUHA_engineering","The air system supplied the house with good ventilation.",110,"literal",2,"high",0
277,1,1,1,"75","LUHA_non-engineering","The thunderclouds drifted across the fields.",110,"literal",1,"high",1
9,1,5,5,"43","HULA_non-engineering","The melody enrolled through the air.",110,"anomalous",1,"low",0
282,1,5,5,"29","HULA_engineering","The new construction was chopped by the cover.",110,"anomalous",2,"low",0
457,1,1,1,"11","HUHA_engineering","The saddle had a perforated shell enveloped by soft foam.",110,"metaphorical",2,"high",1
136,1,1,1,"63","LUHA_engineering","The soil was flattened by the roller.",110,"literal",2,"high",1
120,0,5,1,"10","HUHA_engineering","The nails were abused by the hammer.",110,"metaphorical",2,"high",0
81,1,5,5,"32","HULA_engineering","The electricity was dared by the resistor.",110,"anomalous",2,"low",0
1412,0,1,5,"51","HULA_non-engineering","The laughter graduated through the windows.",110,"anomalous",1,"low",1
156,0,1,5,"40","HULA_non-engineering","The clouds trained over the city.",110,"anomalous",1,"low",1
363,0,1,5,"34","HULA_engineering","The dough goofed around in the mixer.",110,"anomalous",2,"low",1
217,0,1,5,"42","HULA_non-engineering","The bee potted the flower.",110,"anomalous",1,"low",1
183,1,5,5,"47","HULA_non-engineering","The volcano pummeled the lava.",110,"anomalous",1,"low",0
195,1,1,1,"59","LUHA_engineering","The metals were fused into a weld.",110,"literal",2,"high",1
259,1,1,1,"61","LUHA_engineering","The intense heat melted the plastic.",110,"literal",2,"high",1
1145,1,5,5,"106","HULA_engineering","The bus was garnished by electricity.",116,"anomalous",2,"low",0
1213,1,1,1,"147","LUHA_non-engineering","The ivy coated the tree.",116,"literal",1,"high",1
1240,1,5,5,"108","HULA_engineering","The weather memorized available transportation.",116,"anomalous",2,"low",0
1336,0,1,5,"103","HULA_engineering","The car was sewed by the brakes' force.",116,"anomalous",2,"low",1
1070,1,1,1,"145","LUHA_non-engineering","The worm ate through the apple.",116,"literal",1,"high",1
1312,1,1,1,"152","LUHA_non-engineering","The laughter burst through the windows.",116,"literal",1,"high",1
743,1,1,1,"78","HUHA_engineering","The mechanic injured the efficiency of the motor",116,"metaphorical",2,"high",1
1990,1,1,1,"135","LUHA_engineering","The dough spun around in the mixer.",116,"literal",2,"high",1
4132,1,1,1,"96","HUHA_non-engineering","The sun drank the dew.",116,"metaphorical",1,"high",1
761,0,1,5,"124","HULA_non-engineering","The echo brushed through the cave.",116,"anomalous",1,"low",1
46,0,5,1,"143","LUHA_non-engineering","The bee abandoned the flower.",116,"literal",1,"high",0
33,1,1,1,"94","HUHA_non-engineering","The heat scarred the ground.",116,"metaphorical",1,"high",1
3523,1,1,1,"149","LUHA_non-engineering","The stars sprinkled over the desert.",116,"literal",1,"high",1
